Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,GB%,LD%,FB%,IFFB%,HR/FB,GB/FB,Oppo%,Pull%,Cent%,Balls,Strikes,Pitches,SwStr%,Age,MaxAge,Season,PlayerName,TeamName,AffId,AffAbbName,aLevel,playerids,minormasterid
"<a href=""statss.aspx?playerid=sa3067765&position=2B/3B"">Omar Guadamuz</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=252&players=0"">Reds (DSL)</a>",12.0,32.0,41.0,5.0,3.0,2.0,0.0,0.0,4.0,7.0,7.0,0.0,17.0,2.0,0.0,0.0,0.0,4.0,0.0,0.15625,0.170731707,0.414634146,0.411764705,0.341463414,0.21875,0.560213414,0.0625,6.217103088513127,0.333333333,4.619027693630107,-1.9012740060082598,0.3213985402409623,70.89315529218436,0.7429795563220978,0.461538461,0.153846153,0.384615384,0.4,0.0,1.2,0.4,0.46666667,0.13333333,70.0,85.0,155.0,0.21935484,17,17,2025,Omar Guadamuz,CIN (DSL),18.0,CIN,DSL,sa3067765,sa3067765
"<a href=""statss.aspx?playerid=sa3067766&position=1B"">Matthew Moses</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=302&players=0"">Brewers (DSL)</a>",14.0,47.0,50.0,7.0,2.0,4.0,0.0,1.0,3.0,5.0,2.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14893617,0.04,0.18,0.222222222,0.18,0.29787234,0.47787234,0.14893617,2.7232142857142856,0.157894736,1.3164374892990451,-6.635149949284329,0.22116456031799317,20.81720970608234,-0.5854135453701019,0.166666666,0.111111111,0.722222222,0.192307692,0.038461538,0.23076923,0.22222222,0.47222222,0.30555556,50.0,89.0,139.0,0.05755396,17,17,2025,Matthew Moses,MIL (DSL),23.0,MIL,DSL,sa3067766,sa3067766
"<a href=""statss.aspx?playerid=sa3067767&position=3B/SS"">Luis Arana</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=309&players=0"">Marlins (DSL)</a>",23.0,79.0,102.0,28.0,20.0,4.0,2.0,2.0,25.0,19.0,18.0,0.0,3.0,4.0,1.0,0.0,1.0,23.0,3.0,0.354430379,0.176470588,0.029411764,6.0,0.490196078,0.531645569,1.021841647,0.17721519,9.823280617874218,0.346666666,27.199137553864695,10.97789917915461,0.5001990725012386,160.04923077298986,2.7012082934379578,0.5,0.185714285,0.314285714,0.136363636,0.09090909,1.59090909,0.34666667,0.37333333,0.28,128.0,140.0,268.0,0.04104478,17,17,2025,Luis Arana,MIA (DSL),20.0,MIA,DSL,sa3067767,sa3067767
"<a href=""statss.aspx?playerid=sa3067768&position=OF"">Kadil Rubio</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=209&players=0"">Rays (DSL)</a>",23.0,73.0,92.0,13.0,12.0,1.0,0.0,0.0,16.0,5.0,7.0,0.0,17.0,10.0,1.0,1.0,2.0,4.0,0.0,0.178082191,0.076086956,0.184782608,0.411764705,0.329670329,0.191780821,0.52145115,0.01369863,6.5342160058056225,0.228070175,8.991150094531326,-5.639770792462081,0.30406485416076995,65.8477385740411,0.662200577557087,0.48,0.2,0.32,0.1875,0.0,1.5,0.35714286,0.48214286,0.16071429,107.0,168.0,275.0,0.15636364,17,17,2025,Kadil Rubio,TBR (DSL),12.0,TBR,DSL,sa3067768,sa3067768
"<a href=""statss.aspx?playerid=sa3067769&position=OF"">Anthony Millan</a>",- - -,20.0,64.0,79.0,17.0,11.0,3.0,2.0,1.0,10.0,13.0,11.0,0.0,23.0,3.0,1.0,0.0,0.0,5.0,1.0,0.265625,0.139240506,0.29113924,0.478260869,0.392405063,0.421875,0.814280063,0.15625,7.720633831779439,0.390243902,14.616505028703871,2.0529968757421395,0.40541192851489105,118.88078988336362,0.3148006722331047,0.325,0.25,0.425,0.352941176,0.058823529,0.764705882,0.19512195,0.65853659,0.14634146,112.0,166.0,278.0,0.1618705,17,17,2025,Anthony Millan,- - -,21.0,HOU,DSL,sa3067769,sa3067769
"<a href=""statss.aspx?playerid=sa3067770&position=OF"">Yelinson Betances</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=229&players=0"">Angels (DSL)</a>",20.0,43.0,50.0,3.0,2.0,0.0,1.0,0.0,4.0,7.0,6.0,0.0,14.0,0.0,0.0,1.0,2.0,2.0,0.0,0.069767441,0.12,0.28,0.428571428,0.183673469,0.116279069,0.299952538,0.046511628,8.793330772389623,0.103448275,-0.6415318728578284,-8.593119311441203,0.17569855524569142,-11.971984026186455,0.361986368894577,0.666666666,0.111111111,0.222222222,0.666666666,0.0,3.0,0.3,0.5,0.2,56.0,97.0,153.0,0.19607843,17,17,2025,Yelinson Betances,LAA (DSL),1.0,LAA,DSL,sa3067770,sa3067770
"<a href=""statss.aspx?playerid=sa3067771&position=1B/2B/3B"">Juan Rojas</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=308&players=0"">Astros (DSL)</a>",22.0,63.0,89.0,19.0,16.0,1.0,1.0,1.0,19.0,15.0,22.0,0.0,20.0,2.0,2.0,0.0,0.0,6.0,3.0,0.301587301,0.247191011,0.224719101,1.1,0.483146067,0.396825396,0.879971463,0.095238095,7.635780909609421,0.409090909,20.59664250171151,6.442816861033107,0.45928917306192807,148.02424033899362,-0.6892883479595184,0.418604651,0.139534883,0.441860465,0.105263157,0.052631578,0.947368421,0.28888889,0.53333333,0.17777778,170.0,189.0,359.0,0.11420613,17,17,2025,Juan Rojas,HOU (DSL),21.0,HOU,DSL,sa3067771,sa3067771
"<a href=""statss.aspx?playerid=sa3067772&position=OF"">Diego Munoz</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=252&players=0"">Reds (DSL)</a>",15.0,29.0,53.0,5.0,2.0,2.0,0.0,1.0,12.0,6.0,19.0,0.0,8.0,5.0,0.0,0.0,1.0,3.0,1.0,0.172413793,0.358490566,0.150943396,2.375,0.547169811,0.344827586,0.891997397,0.172413793,5.457654618910226,0.2,14.21682516682755,5.788142481929173,0.502037912044885,168.79685471897247,-0.0899510383605957,0.333333333,0.238095238,0.428571428,0.333333333,0.111111111,0.777777777,0.33333333,0.52380952,0.14285714,112.0,81.0,193.0,0.06735751,17,17,2025,Diego Munoz,CIN (DSL),18.0,CIN,DSL,sa3067772,sa3067772
"<a href=""statss.aspx?playerid=sa3067773&position=OF"">Junior Suriel</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=229&players=0"">Angels (DSL)</a>",19.0,51.0,56.0,14.0,11.0,3.0,0.0,0.0,8.0,6.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.274509803,0.053571428,0.035714285,1.5,0.327272727,0.333333333,0.66060606,0.05882353,5.962531996544671,0.285714285,6.950505097944062,-1.955272833269317,0.3347006320953369,74.20464172636562,0.3287244364619255,0.632653061,0.122448979,0.244897959,0.083333333,0.0,2.583333333,0.31372549,0.47058824,0.21568627,63.0,94.0,157.0,0.08917197,16,16,2025,Junior Suriel,LAA (DSL),1.0,LAA,DSL,sa3067773,sa3067773
"<a href=""statss.aspx?playerid=sa3067774&position=OF"">Geomaikel Martinez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=261&players=0"">Red Sox (DSL)</a>",19.0,61.0,67.0,15.0,14.0,1.0,0.0,0.0,6.0,4.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,5.0,1.0,0.245901639,0.074626865,0.19402985,0.384615384,0.313432835,0.262295081,0.575727916,0.016393442,5.190368464805501,0.3125,6.538172896614622,-4.116954271087098,0.30389624389249886,60.58019315350239,0.33855919539928436,0.477272727,0.181818181,0.34090909,0.133333333,0.0,1.4,0.35416667,0.47916667,0.16666667,77.0,145.0,222.0,0.14864865,17,17,2025,Geomaikel Martinez,BOS (DSL),3.0,BOS,DSL,sa3067774,sa3067774
"<a href=""statss.aspx?playerid=sa3067775&position=2B/SS"">Anderson Areinamo</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=308&players=0"">Astros (DSL)</a>",24.0,81.0,96.0,27.0,18.0,6.0,0.0,3.0,21.0,14.0,12.0,0.0,17.0,2.0,0.0,1.0,2.0,10.0,0.0,0.333333333,0.125,0.177083333,0.705882352,0.431578947,0.518518518,0.950097465,0.185185185,7.0619652460748235,0.393442622,22.314949417920218,7.04790153584014,0.46047859944795305,148.6688907395391,1.8479454815387726,0.409836065,0.196721311,0.393442622,0.208333333,0.125,1.041666666,0.24615385,0.52307692,0.23076923,141.0,205.0,346.0,0.10404624,18,18,2025,Anderson Areinamo,HOU (DSL),21.0,HOU,DSL,sa3067775,sa3067775
"<a href=""statss.aspx?playerid=sa3067776&position=OF"">Freiker Betencourt</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=203&players=0"">Cubs (DSL)</a>",20.0,71.0,90.0,20.0,14.0,3.0,3.0,0.0,16.0,8.0,16.0,0.0,12.0,2.0,1.0,0.0,0.0,6.0,4.0,0.28169014,0.177777777,0.133333333,1.333333333,0.422222222,0.408450704,0.830672926,0.126760564,7.633295057273919,0.333333333,17.923722648398776,3.6108652589487047,0.42182153860727944,127.48515346065466,-1.2176814377307892,0.375,0.25,0.375,0.285714285,0.0,1.0,0.28070175,0.40350877,0.31578947,112.0,135.0,247.0,0.12550607,16,16,2025,Freiker Betencourt,CHC (DSL),17.0,CHC,DSL,sa3067776,sa3067776
"<a href=""statss.aspx?playerid=sa3067777&position=OF"">Jhonny Osta</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=261&players=0"">Red Sox (DSL)</a>",11.0,39.0,43.0,7.0,5.0,2.0,0.0,0.0,3.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.179487179,0.093023255,0.069767441,1.333333333,0.255813953,0.23076923,0.486583183,0.051282051,5.1901816619167125,0.194444444,2.4240325859524647,-4.414332611229237,0.25604726270187733,34.64679765072354,0.3572346642613411,0.424242424,0.121212121,0.454545454,0.333333333,0.0,0.933333333,0.52777778,0.38888889,0.08333333,44.0,78.0,122.0,0.09016393,17,17,2025,Jhonny Osta,BOS (DSL),3.0,BOS,DSL,sa3067777,sa3067777
"<a href=""statss.aspx?playerid=sa3067778&position=1B/OF"">Jeury Ramirez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=203&players=0"">Cubs (DSL)</a>",10.0,29.0,36.0,6.0,2.0,0.0,2.0,2.0,6.0,4.0,6.0,0.0,12.0,1.0,0.0,0.0,1.0,3.0,0.0,0.206896551,0.166666666,0.333333333,0.5,0.361111111,0.551724137,0.912835248,0.344827586,9.062044413199265,0.266666666,7.119517443502463,1.3943744877224336,0.4202098846435547,126.61166235144191,0.5572346672415733,0.357142857,0.214285714,0.428571428,0.5,0.333333333,0.833333333,0.21428571,0.64285714,0.14285714,47.0,58.0,105.0,0.23809524,17,17,2025,Jeury Ramirez,CHC (DSL),17.0,CHC,DSL,sa3067778,sa3067778
"<a href=""statss.aspx?playerid=sa3067779&position=2B"">Sandor Feliciano</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=252&players=0"">Reds (DSL)</a>",14.0,51.0,59.0,12.0,8.0,3.0,1.0,0.0,5.0,5.0,5.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,0.235294117,0.084745762,0.220338983,0.384615384,0.33898305,0.333333333,0.672316383,0.098039216,6.538914494024011,0.315789473,7.8975433490642954,-1.4853298284640852,0.34600984444052485,84.2320952186954,0.12397272884845734,0.297297297,0.216216216,0.486486486,0.222222222,0.0,0.611111111,0.26315789,0.57894737,0.15789474,57.0,110.0,167.0,0.19760479,17,17,2025,Sandor Feliciano,CIN (DSL),18.0,CIN,DSL,sa3067779,sa3067779
"<a href=""statss.aspx?playerid=sa3067780&position=3B"">Elerick Gomez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=203&players=0"">Cubs (DSL)</a>",13.0,38.0,48.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,13.0,2.0,0.0,0.0,1.0,5.0,0.0,0.131578947,0.166666666,0.270833333,0.615384615,0.3125,0.131578947,0.444078947,0.0,6.97452135428537,0.2,3.5788151867830598,-4.054708754256979,0.277161883811156,49.08189496330062,0.9287244454026222,0.619047619,0.047619047,0.333333333,0.142857142,0.0,1.857142857,0.18181818,0.63636364,0.18181818,58.0,74.0,132.0,0.16666667,17,17,2025,Elerick Gomez,CHC (DSL),17.0,CHC,DSL,sa3067780,sa3067780
"<a href=""statss.aspx?playerid=sa3067781&position=1B/OF"">Anthony Santa Cruz de Oviedo</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=229&players=0"">Angels (DSL)</a>",22.0,69.0,83.0,19.0,13.0,4.0,1.0,1.0,13.0,15.0,11.0,1.0,10.0,1.0,2.0,0.0,2.0,1.0,0.0,0.275362318,0.13253012,0.120481927,1.1,0.373493975,0.405797101,0.779291076,0.130434783,6.284633209703053,0.3,13.568615433454376,0.3689802854059747,0.3804008728120385,98.97345367571417,0.08595909178256989,0.459016393,0.213114754,0.327868852,0.25,0.05,1.4,0.24590164,0.49180328,0.26229508,108.0,157.0,265.0,0.13207547,18,18,2025,Anthony Santa Cruz de Oviedo,LAA (DSL),1.0,LAA,DSL,sa3067781,sa3067781
"<a href=""statss.aspx?playerid=sa3067782&position=OF"">Isaac Garcia</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=252&players=0"">Reds (DSL)</a>",18.0,51.0,65.0,10.0,6.0,2.0,2.0,0.0,7.0,6.0,9.0,0.0,6.0,5.0,0.0,0.0,1.0,2.0,1.0,0.196078431,0.138461538,0.092307692,1.5,0.369230769,0.31372549,0.682956259,0.117647059,6.86794937389913,0.222222222,9.758168022260163,-0.5788956478982242,0.3648989604069636,94.46969908959088,-0.26144081354141235,0.409090909,0.159090909,0.431818181,0.368421052,0.0,0.947368421,0.35555556,0.48888889,0.15555556,94.0,118.0,212.0,0.04716981,17,17,2025,Isaac Garcia,CIN (DSL),18.0,CIN,DSL,sa3067782,sa3067782
"<a href=""statss.aspx?playerid=sa3067783&position=SS"">Hector Ramos</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=210&players=0"">Red Sox (DSL)</a>",24.0,79.0,100.0,22.0,13.0,6.0,1.0,2.0,22.0,13.0,18.0,0.0,23.0,3.0,0.0,0.0,0.0,1.0,0.0,0.278481012,0.18,0.23,0.782608695,0.43,0.455696202,0.885696202,0.17721519,6.602985966485599,0.37037037,21.64020187613888,5.7370269989721345,0.4418491220474243,135.69703164414238,0.03844204545021057,0.3,0.28,0.42,0.19047619,0.095238095,0.714285714,0.21568627,0.54901961,0.23529412,108.0,163.0,271.0,0.19926199,17,17,2025,Hector Ramos,BOS (DSL),3.0,BOS,DSL,sa3067783,sa3067783
"<a href=""statss.aspx?playerid=sa3067784&position=OF"">Yojancel Cabrera</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=229&players=0"">Angels (DSL)</a>",22.0,74.0,84.0,21.0,14.0,6.0,1.0,0.0,12.0,12.0,8.0,0.0,19.0,2.0,0.0,0.0,1.0,4.0,1.0,0.283783783,0.095238095,0.226190476,0.421052631,0.369047619,0.391891891,0.76093951,0.108108108,7.359470833151462,0.381818181,13.861418808527262,0.5027519117071928,0.38218842092014493,99.94227664569738,0.1195523738861084,0.407407407,0.24074074,0.351851851,0.052631578,0.0,1.157894736,0.41818182,0.38181818,0.2,94.0,155.0,249.0,0.14457831,17,17,2025,Yojancel Cabrera,LAA (DSL),1.0,LAA,DSL,sa3067784,sa3067784
"<a href=""statss.aspx?playerid=sa3067785&position=OF"">Jesus Perez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=309&players=0"">Marlins (DSL)</a>",20.0,67.0,81.0,13.0,9.0,0.0,0.0,4.0,16.0,8.0,10.0,0.0,17.0,3.0,1.0,0.0,2.0,5.0,1.0,0.19402985,0.12345679,0.209876543,0.588235294,0.320987654,0.373134328,0.694121982,0.179104478,6.398258290976518,0.191489361,10.661613485928784,-2.219958164576283,0.3434186025902077,75.07668105209426,0.3290557861328125,0.59090909,0.159090909,0.25,0.454545454,0.363636363,2.363636363,0.22916667,0.58333333,0.1875,89.0,142.0,231.0,0.16450216,17,17,2025,Jesus Perez,MIA (DSL),20.0,MIA,DSL,sa3067785,sa3067785
"<a href=""statss.aspx?playerid=sa3067786&position=OF"">Jose Martinez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=252&players=0"">Reds (DSL)</a>",15.0,39.0,49.0,11.0,11.0,0.0,0.0,0.0,11.0,3.0,9.0,0.0,12.0,0.0,0.0,1.0,1.0,5.0,2.0,0.282051282,0.183673469,0.244897959,0.75,0.416666666,0.282051282,0.698717948,0.0,6.076455965612398,0.407407407,8.170015574001255,0.37745988418954884,0.38418324540058774,104.92147836020114,-0.22784753143787384,0.68,0.16,0.16,0.75,0.0,4.25,0.5,0.28571429,0.21428571,67.0,91.0,158.0,0.15189873,17,17,2025,Jose Martinez,CIN (DSL),18.0,CIN,DSL,sa3067786,sa3067786
"<a href=""statss.aspx?playerid=sa3067787&position=OF"">Francis Sosa</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=302&players=0"">Brewers (DSL)</a>",21.0,64.0,80.0,13.0,6.0,3.0,0.0,4.0,8.0,9.0,13.0,0.0,27.0,2.0,0.0,0.0,0.0,6.0,3.0,0.203125,0.1625,0.3375,0.481481481,0.354430379,0.4375,0.791930379,0.234375,4.190865860246644,0.272727272,13.450851155589021,0.7283112538556208,0.3858094441739819,110.05214813740119,-0.5990059599280357,0.212121212,0.272727272,0.515151515,0.352941176,0.235294117,0.411764705,0.11764706,0.67647059,0.20588235,108.0,155.0,263.0,0.24714829,17,17,2025,Francis Sosa,MIL (DSL),23.0,MIL,DSL,sa3067787,sa3067787
"<a href=""statss.aspx?playerid=sa3067788&position=2B/3B"">Luis Santos</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=213&players=0"">Cubs (DSL)</a>",11.0,38.0,43.0,9.0,7.0,1.0,1.0,0.0,8.0,3.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,1.0,0.236842105,0.116279069,0.325581395,0.357142857,0.325581395,0.315789473,0.641370868,0.078947368,9.743285631421525,0.375,5.130711807558543,-1.7076533896231587,0.3291307465974675,73.41040967079203,0.7765728384256363,0.454545454,0.227272727,0.318181818,0.142857142,0.0,1.428571428,0.16666667,0.58333333,0.25,50.0,83.0,133.0,0.20300752,17,17,2025,Luis Santos,CHC (DSL),17.0,CHC,DSL,sa3067788,sa3067788
"<a href=""statss.aspx?playerid=sa3067789&position=C"">Manuel Almeida</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=227&players=0"">Mariners (DSL)</a>",15.0,46.0,48.0,9.0,5.0,0.0,0.0,4.0,6.0,6.0,2.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.195652173,0.041666666,0.291666666,0.142857142,0.229166666,0.456521739,0.685688405,0.260869566,1.30357142125,0.178571428,4.750429236774675,-2.8830947042653636,0.3055015181501706,63.03366041567574,-0.03326193243265152,0.548387096,0.225806451,0.225806451,0.142857142,0.571428571,2.428571428,0.34375,0.375,0.28125,13.0,77.0,90.0,0.44444444,17,17,2025,Manuel Almeida,SEA (DSL),11.0,SEA,DSL,sa3067789,sa3067789
"<a href=""statss.aspx?playerid=sa3067790&position=OF"">Marcos Belen</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=215&players=0"">Indians (DSL)</a>",20.0,66.0,88.0,12.0,10.0,2.0,0.0,0.0,10.0,9.0,19.0,0.0,20.0,1.0,1.0,1.0,0.0,11.0,4.0,0.181818181,0.21590909,0.227272727,0.95,0.367816091,0.212121212,0.579937303,0.030303031,5.460180612364117,0.255319148,11.012985495610504,-2.9818083962962336,0.33589813901090076,77.18627958585542,-0.20817801356315613,0.434782608,0.173913043,0.391304347,0.444444444,0.0,1.111111111,0.33333333,0.45833333,0.20833333,146.0,157.0,303.0,0.11221122,18,18,2025,Marcos Belen,CLE (DSL),5.0,CLE,DSL,sa3067790,sa3067790
"<a href=""statss.aspx?playerid=sa3067791&position=OF"">Rainer Espinoza</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=205&players=0"">Giants (DSL)</a>",16.0,41.0,54.0,5.0,4.0,0.0,0.0,1.0,10.0,8.0,11.0,0.0,15.0,2.0,0.0,0.0,1.0,2.0,0.0,0.121951219,0.203703703,0.277777777,0.733333333,0.333333333,0.195121951,0.528455284,0.073170732,6.119690679375293,0.16,5.579843365546354,-3.0078710681236895,0.3105673613371672,63.581471039082714,0.31922102719545364,0.269230769,0.115384615,0.615384615,0.375,0.0625,0.4375,0.19230769,0.61538462,0.19230769,81.0,97.0,178.0,0.19101124,16,16,2025,Rainer Espinoza,SFG (DSL),30.0,SFG,DSL,sa3067791,sa3067791
"<a href=""statss.aspx?playerid=sa3067792&position=2B/SS"">Pablo Martinez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=308&players=0"">Astros (DSL)</a>",24.0,79.0,97.0,19.0,14.0,5.0,0.0,0.0,14.0,9.0,17.0,0.0,13.0,1.0,0.0,0.0,1.0,8.0,2.0,0.240506329,0.175257731,0.134020618,1.307692307,0.381443298,0.303797468,0.685240766,0.063291139,5.645189953832787,0.287878787,14.775724015375824,-0.6503556154759222,0.3674548839785389,98.25149951451712,0.3151320219039917,0.4375,0.21875,0.34375,0.5,0.0,1.272727272,0.33333333,0.5,0.16666667,148.0,174.0,322.0,0.0931677,17,17,2025,Pablo Martinez,HOU (DSL),21.0,HOU,DSL,sa3067792,sa3067792
"<a href=""statss.aspx?playerid=sa3067793&position=1B"">Abel Pena</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=252&players=0"">Reds (DSL)</a>",16.0,50.0,61.0,12.0,10.0,2.0,0.0,0.0,7.0,7.0,5.0,0.0,14.0,4.0,2.0,0.0,2.0,0.0,0.0,0.24,0.081967213,0.229508196,0.357142857,0.344262295,0.28,0.624262295,0.04,2.09138654625,0.315789473,7.433120555856058,-2.2678161192156585,0.3320746539069004,76.67944104461039,-0.0902823880314827,0.513513513,0.135135135,0.351351351,0.307692307,0.0,1.461538461,0.26315789,0.63157895,0.10526316,78.0,120.0,198.0,0.18686869,17,17,2025,Abel Pena,CIN (DSL),18.0,CIN,DSL,sa3067793,sa3067793
"<a href=""statss.aspx?playerid=sa3067794&position=OF"">Elias Perez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=227&players=0"">Mariners (DSL)</a>",19.0,62.0,69.0,14.0,10.0,3.0,1.0,0.0,16.0,9.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,2.0,1.0,0.225806451,0.086956521,0.144927536,0.6,0.304347826,0.306451612,0.610799438,0.080645161,7.377945683029749,0.269230769,7.224857033644641,-3.7483336316004157,0.3121668705041858,66.64617659597705,-0.24718569964170456,0.395833333,0.145833333,0.458333333,0.272727272,0.0,0.863636363,0.25,0.48076923,0.26923077,60.0,98.0,158.0,0.14556962,17,17,2025,Elias Perez,SEA (DSL),11.0,SEA,DSL,sa3067794,sa3067794
"<a href=""statss.aspx?playerid=sa3067795&position=C/1B"">Luis Hernandez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=269&players=0"">Phillies (DSL)</a>",18.0,53.0,67.0,5.0,3.0,2.0,0.0,0.0,5.0,4.0,11.0,0.0,27.0,3.0,0.0,0.0,1.0,0.0,0.0,0.094339622,0.164179104,0.402985074,0.407407407,0.283582089,0.132075471,0.41565756,0.037735849,1.47098214,0.192307692,3.9203867119147082,-6.734740455787013,0.2585323550807896,40.95108704765989,-0.08077897876501083,0.48,0.24,0.28,0.428571428,0.0,1.714285714,0.23076923,0.38461538,0.38461538,125.0,155.0,280.0,0.16428571,17,17,2025,Luis Hernandez,PHI (DSL),26.0,PHI,DSL,sa3067795,sa3067795
"<a href=""statss.aspx?playerid=sa3067796&position=2B/OF"">Miguel Welch</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=261&players=0"">Red Sox (DSL)</a>",16.0,55.0,59.0,14.0,9.0,5.0,0.0,0.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,0.254545454,0.06779661,0.13559322,0.5,0.305084745,0.345454545,0.65053929,0.090909091,3.343303923652261,0.29787234,6.744757190546173,-2.638115986982208,0.32332438129489705,71.1099381679579,-1.3609923347830772,0.617021276,0.085106382,0.29787234,0.428571428,0.0,2.071428571,0.36956522,0.45652174,0.17391304,58.0,101.0,159.0,0.08805031,17,17,2025,Miguel Welch,BOS (DSL),3.0,BOS,DSL,sa3067796,sa3067796
"<a href=""statss.aspx?playerid=sa3067797&position=OF"">Krishan Ulacio</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=261&players=0"">Red Sox (DSL)</a>",11.0,29.0,35.0,7.0,4.0,2.0,0.0,1.0,4.0,5.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24137931,0.114285714,0.257142857,0.444444444,0.323529411,0.413793103,0.737322514,0.172413793,1.39285714,0.3,4.900772678941713,-0.6653385280666483,0.35316819303175984,87.28481491192152,-0.03801363706588745,0.38095238,0.047619047,0.571428571,0.333333333,0.083333333,0.666666666,0.28571429,0.57142857,0.14285714,45.0,74.0,119.0,0.12605042,17,17,2025,Krishan Ulacio,BOS (DSL),3.0,BOS,DSL,sa3067797,sa3067797
"<a href=""statss.aspx?playerid=sa3067798&position=2B/3B/SS"">Cristian Montilla</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=302&players=0"">Brewers (DSL)</a>",18.0,53.0,65.0,8.0,8.0,0.0,0.0,0.0,12.0,4.0,10.0,0.0,12.0,1.0,1.0,0.0,3.0,3.0,1.0,0.150943396,0.153846153,0.184615384,0.833333333,0.292307692,0.150943396,0.443251088,0.0,5.677457976876486,0.19047619,4.063702555376692,-6.273361114781694,0.26318266941950874,43.59036421207824,-0.05668910592794418,0.47368421,0.157894736,0.368421052,0.142857142,0.0,1.285714285,0.38461538,0.35897436,0.25641026,88.0,122.0,210.0,0.13809524,17,17,2025,Cristian Montilla,MIL (DSL),23.0,MIL,DSL,sa3067798,sa3067798
