player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Luis Parababire,808538,last_15,A+,20.3,Rome Emperors,Total,ROM,- - -,,,1,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,.000,33.3%,33.3%,1.000,.333,.000,.333,.000,,.000,,0.2,-0.3,.237,39
John Estevez,808553,last_15,A+,20.2,Rome Emperors,Total,ROM,- - -,,,2,7,9,2,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,.286,22.2%,22.2%,1.000,.444,.286,.730,.000,,.400,,1.4,0.0,.360,102
Scott Mudler,808564,last_15,FCL,23.1,FCL Phillies,Total,F-PHI,- - -,,,5,16,21,4,1,1,0,2,5,6,3,0,2,1,0,0,0,0,0,.250,14.3%,9.5%,1.500,.400,.688,1.087,.438,,.167,,5.2,1.7,.465,148
D'Angelo Ortiz,808571,last_15,A,22.1,Salem RidgeYaks,Total,SAL,- - -,,,7,23,26,6,5,1,0,0,1,4,3,0,4,0,0,0,1,1,0,.261,11.5%,15.4%,.750,.346,.304,.651,.043,,.316,,3.0,-0.5,.307,85
Angel Acosta,808665,last_15,A+,23.4,Quad Cities River Bandits,Total,QC,- - -,,,8,24,29,5,4,1,0,0,4,1,4,0,6,1,0,0,1,0,0,.208,13.8%,20.7%,.667,.345,.250,.595,.042,,.278,,2.9,-1.2,.294,71
Omar Reyes,808683,last_15,ACL,21.4,ACL Royals,Total,A-ROY,- - -,,,1,3,3,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,.333,0.0%,66.7%,.000,.333,.667,1.000,.333,,1.000,,0.6,0.2,.431,137
Javier Mogollon,808684,last_15,A,20.7,Kannapolis Cannon Ballers,Total,KAN,- - -,,,12,47,57,10,6,3,0,1,9,6,10,0,22,0,0,0,1,1,0,.213,17.5%,38.6%,.455,.351,.340,.691,.128,,.375,,7.3,-0.8,.326,90
Breyias Dean,808686,last_15,FCL,20.9,FCL Marlins,Total,F-MRL,- - -,,,3,8,12,1,1,0,0,0,2,2,4,0,6,0,0,0,0,2,0,.125,33.3%,50.0%,.667,.417,.125,.542,.000,,.500,,1.5,-0.5,.313,75
Adrian Gil,808691,last_15,A,20.7,Kannapolis Cannon Ballers,Total,KAN,- - -,,,4,10,11,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,.100,9.1%,45.5%,.200,.182,.100,.282,.000,,.200,,-0.1,-1.6,.147,-8
Daniel Lopez,808693,last_15,ACL,20.9,ACL Royals,Total,A-ROY,- - -,,,5,15,17,5,4,1,0,0,0,3,2,0,0,0,0,0,0,1,1,.333,11.8%,0.0%,,.412,.400,.812,.067,,.333,,2.9,0.2,.374,109
Nixon Chirinos,808694,last_15,A,20.8,Jupiter Hammerheads,Total,JUP,- - -,,,6,17,23,3,3,0,0,0,1,1,6,0,6,0,0,0,1,0,1,.176,26.1%,26.1%,1.000,.391,.176,.568,.000,,.273,,2.5,-1.1,.304,70
Stiven Flores,808696,last_15,A,20.6,Kannapolis Cannon Ballers,Total,KAN,- - -,,,10,29,41,7,6,1,0,0,4,7,7,0,3,3,2,0,0,0,0,.241,17.1%,7.3%,2.333,.415,.276,.690,.034,,.250,,5.8,0.2,.340,104
Pedro Roque,808698,last_15,ACL,20.6,ACL Royals,Total,A-ROY,- - -,,,5,13,18,2,1,0,1,0,3,1,5,0,4,0,0,0,0,0,1,.154,27.8%,22.2%,1.250,.389,.308,.697,.154,,.222,,2.5,-0.2,.339,93
Jorge Hernandez,808702,last_15,ACL,20.6,ACL Royals,Total,A-ROY,- - -,,,1,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,.000,33.3%,0.0%,,.667,.000,.667,.000,,.000,,0.8,0.3,.485,164
Adrian Bello,808705,last_15,FCL,20.2,FCL Marlins,Total,F-MRL,- - -,,,3,10,12,3,2,1,0,0,2,2,1,0,3,1,0,0,0,3,0,.300,8.3%,25.0%,.333,.417,.400,.817,.100,,.429,,2.2,0.1,.381,107
Asbel Gonzalez,808706,last_15,A+,20.6,Quad Cities River Bandits,Total,QC,- - -,,,13,54,60,14,12,2,0,0,9,5,3,0,18,2,0,1,2,2,0,.259,5.0%,30.0%,.167,.322,.296,.618,.037,,.389,,5.9,-2.6,.290,69
Marcelo Alcala,808708,last_15,ACL,20.3,ACL White Sox,Total,A-WSX,- - -,,,6,23,25,5,3,2,0,0,4,3,0,0,8,2,0,0,0,2,0,.217,0.0%,32.0%,.000,.280,.304,.584,.087,,.333,,2.3,-1.6,.272,58
Cal Stark,808744,last_15,A+,24.0,Hub City Spartanburgers,Total,HCS,- - -,,,5,15,16,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,.000,0.0%,75.0%,.000,.000,.000,.000,.000,,.000,,-2.0,-4.4,.000,-83
Ben McLaughlin,808768,last_15,AA,24.2,Amarillo Sod Poodles,Total,AMA,- - -,,,14,53,60,12,9,1,0,2,10,12,5,0,13,2,0,0,0,2,0,.226,8.3%,21.7%,.385,.317,.358,.675,.132,,.263,,6.8,-1.4,.312,82
Tyler Pettorini,808805,last_15,A+,23.7,Jersey Shore BlueClaws,Total,JS,- - -,,,10,37,44,12,10,2,0,0,11,3,6,0,11,0,1,0,0,5,0,.324,13.6%,25.0%,.545,.409,.378,.787,.054,,.444,,6.9,0.2,.363,104
Gable Mitchell,808852,last_15,A+,22.7,Vancouver Canadians,Total,VAN,- - -,,,3,12,13,4,3,1,0,0,2,0,0,0,2,1,0,0,1,0,0,.333,0.0%,15.4%,.000,.385,.417,.801,.083,,.400,,2.0,0.1,.367,106
Raider Tello,808864,last_15,AA,25.4,Reading Fightin Phils,Total,REA,- - -,,,7,23,27,5,5,0,0,0,4,3,3,0,6,1,0,0,0,0,1,.217,11.1%,22.2%,.500,.333,.217,.551,.000,,.294,,2.2,-1.4,.275,61
Emilio Barreras,808903,last_15,A+,22.9,Beloit Sky Carp,Total,BEL,- - -,,,9,31,36,5,5,0,0,0,5,3,5,0,4,0,0,0,0,0,0,.161,13.9%,11.1%,1.250,.278,.161,.439,.000,,.185,,1.7,-3.4,.225,34
Hyeseong Kim,808975,last_15,AAA,27.5,Oklahoma City Comets,Total,OKC,- - -,,,12,48,53,14,9,4,0,1,10,1,5,0,14,0,0,0,1,1,0,.292,9.4%,26.4%,.357,.358,.438,.796,.146,,.394,,7.6,-0.5,.359,94
Ben Newton,809091,last_15,A,24.1,Stockton Ports,Total,STK,- - -,,,7,18,21,1,1,0,0,0,0,0,2,0,3,0,0,1,0,0,0,.056,9.5%,14.3%,.667,.150,.056,.206,.000,,.067,,-0.7,-3.9,.117,-21
Murf Gray,809092,last_15,AA,22.6,Altoona Curve,Total,ALT,- - -,,,12,40,53,8,5,1,0,2,7,7,10,0,13,3,0,0,3,0,0,.200,18.9%,24.5%,.769,.396,.375,.771,.175,,.240,,8.1,1.1,.366,115
Tommy Hopfe,809101,last_15,A+,23.8,Spokane Indians,Total,SPO,- - -,,,12,51,54,17,14,2,0,1,7,11,1,0,9,2,0,0,1,3,0,.333,1.9%,16.7%,.111,.370,.431,.802,.098,,.390,,8.3,0.3,.364,104
Kyle Walker,809143,last_15,A+,23.6,Asheville Tourists,Total,ASH,- - -,,,6,25,27,5,5,0,0,0,3,0,1,0,3,1,0,0,0,2,0,.200,3.7%,11.1%,.333,.259,.200,.459,.000,,.227,,1.3,-2.8,.222,31
Tom Poole,809231,last_15,A,23.8,Charleston RiverDogs,Total,CHS,- - -,,,10,32,38,3,2,1,0,0,3,2,6,0,13,0,0,0,0,0,0,.094,15.8%,34.2%,.462,.237,.125,.362,.031,,.158,,1.0,-4.1,.194,20
Paulo Asprilla,809329,last_15,FCL,20.2,FCL Cardinals,Total,F-CAR,- - -,,,1,1,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,.000,66.7%,33.3%,2.000,.667,.000,.667,.000,,,,0.8,0.3,.474,149
Brian Sanchez,809331,last_15,A+,22.1,Greensboro Grasshoppers,Total,GBO,- - -,,,10,33,37,8,6,2,0,0,4,6,3,0,8,0,1,0,0,1,0,.242,8.1%,21.6%,.375,.297,.303,.600,.061,,.308,,3.3,-2.3,.275,59
Trevor Austin,809338,last_15,AA,24.8,Corpus Christi Hooks,Total,CC,- - -,,,14,48,61,13,10,1,0,2,8,7,12,1,11,1,0,0,0,4,1,.271,19.7%,18.0%,1.091,.426,.417,.843,.146,,.314,,10.4,2.1,.386,124
Victor Figueroa,809372,last_15,A+,22.6,Frederick Keys,Total,FRE,- - -,,,12,49,54,15,10,2,1,2,7,15,4,0,13,0,1,0,0,2,0,.306,7.4%,24.1%,.308,.352,.510,.862,.204,,.371,,9.0,1.2,.378,115
Juan Cruz,809397,last_15,A,21.9,Fredericksburg Nationals,Total,FBG,- - -,,,9,33,37,12,7,3,1,1,6,4,3,0,6,1,0,0,0,4,0,.364,8.1%,16.2%,.500,.432,.606,1.038,.242,,.423,,8.5,3.6,.456,171
Michael Dattalo,809633,last_15,A+,22.5,Peoria Chiefs,Total,PEO,- - -,,,11,41,46,11,8,3,0,0,6,6,3,0,6,2,0,0,2,0,0,.268,6.5%,13.0%,.500,.348,.341,.689,.073,,.314,,5.7,-0.9,.321,86
Luis Quesada,809683,last_15,FCL,21.5,FCL Astros,Total,F-AST,- - -,,,4,9,15,2,2,0,0,0,3,0,6,0,3,0,0,0,0,0,0,.222,40.0%,20.0%,2.000,.533,.222,.756,.000,,.333,,3.0,0.5,.406,118
Cam Maldonado,809686,last_15,ACL,22.7,ACL Giants,Total,A-GIA,- - -,,,11,39,45,5,2,2,0,1,4,6,5,0,16,0,1,0,1,1,0,.128,11.1%,35.6%,.312,.222,.256,.479,.128,,.174,,2.3,-4.5,.224,34
Charlie Condon,809707,last_15,AAA,23.3,Albuquerque Isotopes,Total,ABQ,- - -,,,11,47,50,12,10,2,0,0,4,5,2,0,19,1,0,0,0,1,1,.255,4.0%,38.0%,.105,.300,.298,.598,.043,,.429,,4.0,-3.6,.277,52
Luis Puello,809772,last_15,A,20.5,Tampa Tarpons,Total,TAM,- - -,,,11,40,45,10,5,2,1,2,6,11,4,0,14,0,1,0,3,2,1,.250,8.9%,31.1%,.286,.311,.500,.811,.250,,.320,,6.6,-0.5,.352,93
Kien Vu,809844,last_15,AA,22.8,Chattanooga Lookouts,Total,CHA,- - -,,,12,40,45,8,3,4,0,1,6,5,1,0,12,3,0,1,0,3,0,.200,2.2%,26.7%,.083,.273,.375,.648,.175,,.259,,4.2,-1.9,.294,69
Chase Meggers,809861,last_15,A,23.6,St. Lucie Mets,Total,SLU,- - -,,,8,30,32,8,5,3,0,0,2,4,2,0,8,0,0,0,0,0,0,.267,6.2%,25.0%,.250,.312,.367,.679,.100,,.364,,3.6,-1.4,.308,72
Elijah Hainline,809944,last_15,AA,23.6,Tulsa Drillers,Total,TUL,- - -,,,6,21,26,7,5,1,0,1,4,2,5,0,8,0,0,0,0,0,1,.333,19.2%,30.8%,.625,.462,.524,.985,.190,,.500,,5.6,2.0,.443,157
Jonah Advincula,809945,last_15,A+,25.6,Lake County Captains,Total,LC,- - -,,,12,43,59,14,8,4,1,1,14,12,13,0,7,3,0,0,0,10,2,.326,22.0%,11.9%,1.857,.508,.535,1.043,.209,,.371,,14.1,5.6,.469,167
Kodey Shojinaga,809975,last_15,A+,23.4,Jersey Shore BlueClaws,Total,JS,- - -,,,9,31,35,9,7,2,0,0,4,3,3,0,8,1,0,0,0,0,0,.290,8.6%,22.9%,.375,.371,.355,.726,.065,,.391,,4.8,-0.5,.338,91
Ryan Jackson,810838,last_15,AA,24.7,San Antonio Missions,Total,SA,- - -,,,12,48,50,13,7,3,2,1,6,7,1,0,13,0,1,0,3,0,1,.271,2.0%,26.0%,.077,.280,.479,.759,.208,,.343,,6.2,-0.6,.327,91
Jay Beshears,810891,last_15,AA,24.2,Pensacola Blue Wahoos,Total,PNS,- - -,,,6,17,20,5,2,2,0,1,3,4,2,0,3,1,0,0,0,1,0,.294,10.0%,15.0%,.667,.400,.588,.988,.294,,.308,,4.0,1.3,.434,150
Wagnel Luna,810981,last_15,DSL,20.6,DSL Tigers 2,Total,D-TI2,- - -,,,8,24,27,5,5,0,0,0,4,0,1,0,11,2,0,0,1,1,0,.208,3.7%,40.7%,.091,.296,.208,.505,.000,,.385,,2.3,-2.3,.250,50
Andrew Tess,811083,last_15,FCL,19.9,FCL Orioles,Total,F-ORI,- - -,,,4,11,13,0,0,0,0,0,1,0,1,0,8,1,0,0,0,0,0,.000,7.7%,61.5%,.125,.154,.000,.154,.000,,.000,,-0.4,-2.5,.112,-21
Connor Rasmussen,811278,last_15,A,22.4,Columbia Fireflies,Total,COL,- - -,,,11,39,48,8,4,2,0,2,9,5,7,0,8,1,1,0,2,1,2,.205,14.6%,16.7%,.875,.333,.410,.744,.205,,.200,,6.6,0.1,.337,102
Carson Roccaforte,811287,last_15,AA,24.3,Northwest Arkansas Naturals,Total,NWA,- - -,,,13,56,61,15,6,2,0,7,10,9,5,0,15,0,0,0,1,2,1,.268,8.2%,24.6%,.333,.328,.679,1.006,.411,,.235,,12.6,4.2,.432,151
Spencer Nivens,811289,last_15,AA,24.7,Northwest Arkansas Naturals,Total,NWA,- - -,,,12,49,53,8,7,0,0,1,4,2,4,0,14,0,0,0,0,1,1,.163,7.5%,26.4%,.286,.226,.224,.451,.061,,.206,,1.9,-5.4,.214,26
Justin Riemer,811312,last_15,AA,24.5,Midland RockHounds,Total,MID,- - -,,,9,26,33,9,8,1,0,0,7,0,5,0,6,1,0,1,1,1,0,.346,15.2%,18.2%,.833,.469,.385,.853,.038,,.450,,6.1,1.5,.402,134
Bryan Gonzalez Garcia,811314,last_15,ACL,21.0,ACL Dodgers,Total,A-DOD,- - -,,,5,14,17,2,2,0,0,0,1,1,3,0,1,0,0,0,0,2,0,.143,17.6%,5.9%,3.000,.294,.143,.437,.000,,.154,,1.0,-1.6,.233,38
Luis Arias,811323,last_15,FCL,21.0,FCL Nationals,Total,F-NAT,- - -,,,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.0%,66.7%,.000,.000,.000,.000,.000,,.000,,-0.3,-0.9,.000,-69
Eyeksson Rojas,811325,last_15,FCL,20.9,FCL Nationals,Total,F-NAT,- - -,,,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,0.0%,0.0%,,.333,.333,.667,.000,,.333,,0.4,-0.1,.303,71
Josh Kross,811339,last_15,A+,23.5,Peoria Chiefs,Total,PEO,- - -,,,10,43,45,9,4,2,1,2,4,4,2,0,9,0,0,0,0,0,0,.209,4.4%,20.0%,.222,.244,.442,.686,.233,,.219,,4.8,-1.6,.300,75
Brandon Jaime,811366,last_15,ACL,21.6,ACL Reds,Total,A-RED,- - -,,,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.000,33.3%,0.0%,,.333,.000,.333,.000,,.000,,0.2,-0.3,.237,40
Isael Arias,811551,last_15,A,21.0,Tampa Tarpons,Total,TAM,- - -,,,4,12,14,3,2,1,0,0,2,2,2,0,3,0,0,0,0,0,1,.250,14.3%,21.4%,.667,.357,.333,.690,.083,,.333,,1.7,-0.5,.324,79
Yimy Tovar,811602,last_15,A,20.3,Lake Elsinore Storm,Total,LE,- - -,,,12,44,52,16,12,1,1,2,9,14,7,0,5,0,1,0,0,1,2,.364,13.5%,9.6%,1.400,.442,.568,1.010,.205,,.368,,11.6,3.7,.443,147
Omar Bustamante,811607,last_15,DSL,21.0,DSL Tigers 1,Total,D-TI1,- - -,,,10,24,32,7,5,2,0,0,5,3,4,0,7,4,0,0,0,1,0,.292,12.5%,21.9%,.571,.469,.375,.844,.083,,.412,,6.6,1.1,.405,120
Yosweld Vasquez,811633,last_15,A,21.7,Fayetteville Woodpeckers,Total,FAY,- - -,,,5,18,18,3,2,1,0,0,1,1,0,0,6,0,0,0,0,0,0,.167,0.0%,33.3%,.000,.167,.222,.389,.056,,.250,,0.2,-2.3,.173,7
Landyn Vidourek,811716,last_15,A,22.7,Fresno Grizzlies,Total,FRE,- - -,,,13,43,62,6,5,1,0,0,14,9,18,0,18,0,0,1,0,2,2,.140,29.0%,29.0%,1.000,.393,.163,.556,.023,,.240,,7.1,-2.3,.306,76
Josh Wakefield,811718,last_15,A,22.1,Fayetteville Woodpeckers,Total,FAY,- - -,,,11,46,50,12,7,4,1,0,9,7,4,0,6,0,0,0,0,2,0,.261,8.0%,12.0%,.667,.320,.391,.711,.130,,.300,,6.3,-0.5,.321,93
Cody Miller,811764,last_15,A,22.1,Augusta GreenJackets,Total,AUG,- - -,,,12,42,59,9,6,2,0,1,9,7,13,0,10,2,2,0,1,8,1,.214,22.0%,16.9%,1.300,.407,.333,.740,.119,,.242,,8.9,1.0,.354,112
Deniel Ortiz,811765,last_15,AA,21.9,Springfield Cardinals,Total,SPR,- - -,,,13,42,55,11,7,1,0,3,9,10,11,0,9,1,1,0,2,2,1,.262,20.0%,16.4%,1.222,.418,.500,.918,.238,,.258,,10.4,2.9,.410,138
Joel Dragoo,811780,last_15,A+,23.5,Jersey Shore BlueClaws,Total,JS,- - -,,,4,11,14,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,.000,21.4%,42.9%,.500,.214,.000,.214,.000,,.000,,-0.1,-2.2,.152,-5
Tony Santa Maria,811948,last_15,A+,24.3,Bowling Green Hot Rods,Total,BG,- - -,,,12,41,51,10,7,1,0,2,8,9,7,0,9,3,0,0,0,7,1,.244,13.7%,17.6%,.778,.392,.415,.807,.171,,.267,,8.5,0.7,.374,110
Dashyll Tejeda,812158,last_15,A,20.4,Fredericksburg Nationals,Total,FBG,- - -,,,8,26,31,3,3,0,0,0,3,0,4,0,8,1,0,0,1,2,1,.115,12.9%,25.8%,.500,.258,.115,.373,.000,,.167,,1.0,-3.1,.204,25
Jose Castro,812161,last_15,FCL,20.8,FCL Yankees,Total,F-YAN,- - -,,,4,14,16,8,6,2,0,0,5,3,1,0,4,1,0,0,0,4,0,.571,6.2%,25.0%,.250,.625,.714,1.339,.143,,.800,,5.6,2.8,.594,205
Clay Burdette,812185,last_15,A,22.1,Kannapolis Cannon Ballers,Total,KAN,- - -,,,1,4,4,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,.250,0.0%,75.0%,.000,.250,.250,.500,.000,,1.000,,0.2,-0.3,.228,39
Heriberto Caraballo,812430,last_15,A+,21.4,Peoria Chiefs,Total,PEO,- - -,,,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.0%,100.0%,.000,.000,.000,.000,.000,,,,-0.4,-0.8,.000,-89
Stephen Hrustich,812442,last_15,A+,24.9,West Michigan Whitecaps,Total,WM,- - -,,,10,32,42,7,4,2,0,1,3,7,10,0,11,0,0,0,1,3,0,.219,23.8%,26.2%,.909,.405,.375,.780,.156,,.300,,6.7,0.7,.368,112
Ryan Franden,812469,last_15,A,23.0,Dunedin Blue Jays,Total,DUN,- - -,,,3,11,13,1,0,1,0,0,1,0,1,0,2,1,0,0,0,0,0,.091,7.7%,15.4%,.500,.231,.182,.413,.091,,.111,,0.5,-1.6,.211,23
Eli Pitts,812503,last_15,ACL,19.7,ACL Reds,Total,A-RED,- - -,,,5,14,19,3,2,0,0,1,2,4,4,0,4,0,0,1,0,1,1,.214,21.1%,21.1%,1.000,.389,.429,.817,.214,,.222,,3.3,0.3,.376,110
Camden Janik,812518,last_15,A+,24.0,Greensboro Grasshoppers,Total,GBO,- - -,,,5,14,19,6,6,0,0,0,6,1,3,0,3,2,0,0,0,1,0,.429,15.8%,15.8%,1.000,.579,.429,1.008,.000,,.545,,4.7,1.8,.478,163
Qrey Lott,812540,last_15,A,21.7,Lake Elsinore Storm,Total,LE,- - -,,,12,36,45,10,8,2,0,0,7,5,3,0,11,4,2,0,1,6,1,.278,6.7%,24.4%,.273,.378,.333,.711,.056,,.370,,6.1,-0.7,.333,90
Aidan Teel,813359,last_15,A,22.0,Fort Myers Mighty Mussels,Total,FTM,- - -,,,2,6,8,1,1,0,0,0,0,1,1,0,3,1,0,0,0,1,1,.167,12.5%,37.5%,.333,.375,.167,.542,.000,,.333,,0.8,-0.4,.295,65
Justin Johnson,813386,last_15,AA,26.3,Northwest Arkansas Naturals,Total,NWA,- - -,,,13,41,46,7,3,2,0,2,4,5,3,0,9,1,0,1,0,0,0,.171,6.5%,19.6%,.333,.244,.366,.610,.195,,.167,,3.9,-2.4,.276,62
Jack Winnay,813400,last_15,AA,23.2,Portland Sea Dogs,Total,POR,- - -,,,11,32,44,9,5,2,0,2,5,4,10,0,8,2,0,0,2,0,0,.281,22.7%,18.2%,1.250,.477,.531,1.009,.250,,.318,,9.7,3.9,.454,167
Lucas Ramirez,813429,last_15,A,20.5,Rancho Cucamonga Quakes,Total,RC,- - -,,,9,30,37,3,2,1,0,0,3,2,5,0,10,2,0,0,0,1,0,.100,13.5%,27.0%,.500,.270,.133,.404,.033,,.150,,1.8,-3.8,.220,32
Carson Rucker,813620,last_15,A,21.9,Lakeland Flying Tigers,Total,LAK,- - -,,,5,18,21,9,5,1,0,3,3,6,2,0,5,1,0,0,1,1,2,.500,9.5%,23.8%,.400,.571,1.056,1.627,.556,,.600,,8.5,5.2,.683,258
Justin DeCriscio,813664,last_15,A+,23.4,Fort Wayne TinCaps,Total,FW,- - -,,,11,50,56,11,6,4,0,1,10,5,2,0,8,3,0,1,3,1,0,.220,3.6%,14.3%,.250,.291,.360,.651,.140,,.244,,5.9,-2.1,.298,73
Ariel Armas,813666,last_15,AA,23.7,Knoxville Smokies,Total,KNX,- - -,,,11,35,44,8,5,1,0,2,6,4,9,0,4,0,0,0,0,0,1,.229,20.5%,9.1%,2.250,.386,.429,.815,.200,,.207,,6.8,0.9,.374,115
Jack Gurevitch,813668,last_15,A+,22.4,Peoria Chiefs,Total,PEO,- - -,,,12,49,57,17,5,4,0,8,13,17,7,0,11,1,0,0,1,1,0,.347,12.3%,19.3%,.636,.439,.918,1.357,.571,,.300,,18.0,9.8,.567,220
Sam Biller,813697,last_15,A+,24.1,Brooklyn Cyclones,Total,BRK,- - -,,,5,14,16,1,0,1,0,0,2,0,1,0,8,1,0,0,0,0,0,.071,6.2%,50.0%,.125,.188,.143,.330,.071,,.167,,0.1,-2.3,.172,5
Khadim Diaw,813715,last_15,AA,22.9,Wichita Wind Surge,Total,WCH,- - -,,,12,48,56,17,12,4,0,1,9,4,5,0,4,3,0,0,2,3,0,.354,8.9%,7.1%,1.250,.446,.500,.946,.146,,.372,,11.4,3.7,.428,148
Robert Hipwell,813771,last_15,A+,23.4,Eugene Emeralds,Total,EUG,- - -,,,11,34,45,11,8,2,0,1,5,8,9,0,15,1,1,0,0,1,0,.324,20.0%,33.3%,.600,.467,.471,.937,.147,,.526,,9.1,2.5,.425,137
Cole Conn,813833,last_15,AA,25.1,Midland RockHounds,Total,MID,- - -,,,12,48,59,11,10,1,0,0,5,4,8,0,10,2,1,0,2,1,0,.229,13.6%,16.9%,.800,.356,.250,.606,.021,,.282,,6.0,-2.1,.298,74
Jonah Cox,813841,last_15,AAA,25.0,Sacramento River Cats,Total,SAC,- - -,,,3,12,13,3,2,0,1,0,5,0,1,0,5,0,0,0,0,1,0,.250,7.7%,38.5%,.200,.308,.417,.724,.167,,.429,,1.5,-0.5,.321,75
Chase Call,813842,last_15,AA,24.2,Corpus Christi Hooks,Total,CC,- - -,,,13,42,49,10,5,1,0,4,6,11,5,0,22,1,1,0,1,1,2,.238,10.2%,44.9%,.227,.327,.548,.874,.310,,.353,,8.1,1.4,.379,120
Will Bush,813844,last_15,AA,22.4,Corpus Christi Hooks,Total,CC,- - -,,,11,39,45,7,4,3,0,0,8,1,6,0,19,0,0,0,0,2,0,.179,13.3%,42.2%,.316,.289,.256,.545,.077,,.350,,3.3,-2.9,.262,54
Colton Becker,813851,last_15,AA,25.3,Northwest Arkansas Naturals,Total,NWA,- - -,,,8,23,35,3,3,0,0,0,7,0,8,0,7,3,0,1,0,2,2,.130,22.9%,20.0%,1.143,.412,.130,.542,.000,,.188,,4.0,-0.8,.313,83
Trey Paige,813852,last_15,AA,25.7,Springfield Cardinals,Total,SPR,- - -,,,6,23,25,9,5,3,0,1,3,5,2,0,3,0,0,0,0,1,1,.391,8.0%,12.0%,.667,.440,.652,1.092,.261,,.421,,6.1,2.6,.479,177
Charlie Pagliarini,813860,last_15,AA,25.6,Arkansas Travelers,Total,ARK,- - -,,,14,57,67,16,7,8,0,1,13,9,9,0,18,1,0,0,0,0,0,.281,13.4%,26.9%,.500,.388,.474,.862,.193,,.395,,11.5,2.3,.388,125
Devin Saltiban,813880,last_15,A+,21.5,Jersey Shore BlueClaws,Total,JS,- - -,,,13,40,53,8,8,0,0,0,10,4,10,0,14,3,0,0,1,4,1,.200,18.9%,26.4%,.714,.396,.200,.596,.000,,.308,,6.3,-1.7,.314,78
Ryan Ignoffo,813883,last_15,AA,26.0,Pensacola Blue Wahoos,Total,PNS,- - -,,,6,22,23,5,5,0,0,0,3,1,1,0,4,0,0,0,0,1,1,.227,4.3%,17.4%,.250,.261,.227,.488,.000,,.278,,0.9,-2.2,.229,30
Joseph Sullivan,813896,last_15,AA,24.0,Corpus Christi Hooks,Total,CC,- - -,,,3,10,11,3,2,1,0,0,0,1,1,0,3,0,0,0,0,1,2,.300,9.1%,27.3%,.333,.364,.400,.764,.100,,.429,,1.5,0.0,.348,103
Kellon Lindsey,813916,last_15,A,20.9,Ontario Tower Buzzers,Total,ONT,- - -,,,12,42,59,13,8,1,1,3,12,4,15,0,8,1,0,1,0,4,0,.310,25.4%,13.6%,1.875,.500,.595,1.095,.286,,.323,,14.9,6.0,.482,166
Jack Lines,813922,last_15,FCL,20.7,FCL Rays,Total,F-RAY,- - -,,,4,9,14,1,0,0,0,1,2,5,2,0,4,3,0,0,0,2,0,.111,14.3%,28.6%,.500,.429,.444,.873,.333,,.000,,2.8,0.7,.411,132
Ivan Luciano,813930,last_15,A,19.7,Visalia Rawhide,Total,VIS,- - -,,,11,40,51,11,7,2,0,2,5,10,9,0,11,1,1,0,1,0,1,.275,17.6%,21.6%,.818,.412,.475,.887,.200,,.321,,9.6,1.8,.398,123
Yanuel Casiano,813933,last_15,ACL,19.5,ACL Reds,Total,A-RED,- - -,,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0%,50.0%,.000,.000,.000,.000,.000,,.000,,-0.2,-0.6,.000,-78
Jan Luis Reyes,813939,last_15,A,20.8,Myrtle Beach Pelicans,Total,MB,- - -,,,11,39,41,9,4,3,1,1,6,5,2,0,9,0,0,0,0,1,0,.231,4.9%,22.0%,.222,.268,.436,.704,.205,,.276,,4.8,-1.2,.310,80
John Wimmer,814091,last_15,A,21.4,Rancho Cucamonga Quakes,Total,RC,- - -,,,10,33,42,9,2,3,0,4,10,5,8,0,12,1,0,0,0,4,0,.273,19.0%,28.6%,.667,.429,.727,1.156,.455,,.294,,10.9,4.5,.490,170
Derik Alcantara,814131,last_15,A,21.4,Myrtle Beach Pelicans,Total,MB,- - -,,,11,36,40,6,6,0,0,0,1,2,4,0,6,0,0,0,1,1,0,.167,10.0%,15.0%,.667,.250,.167,.417,.000,,.200,,1.5,-3.9,.208,27
Scott Bandura,814154,last_15,AAA,25.0,Sacramento River Cats,Total,SAC,- - -,,,14,57,69,23,17,3,0,3,15,14,11,0,12,0,1,0,1,4,0,.404,15.9%,17.4%,.917,.493,.614,1.107,.211,,.465,,16.7,6.2,.486,159
