player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Jason Delay,sa857222,last_45,AAA,30,ATL (AAA),Total,- - -,- - -,,,18,62,66,14,11,3,0,0,7,5,4,0,11,0,0,0,3,1,0,.226,6.1%,16.7%,0.36,.273,.274,.547,.048,4.5,.275,0.1,4,-4.5,.257,51
Tres Barrera,sa857852,last_15,AAA,30,TBR (AAA),Total,- - -,- - -,,,7,25,28,7,6,0,0,1,1,4,3,0,8,0,0,0,0,0,0,.280,10.7%,28.6%,0.38,.357,.400,.757,.120,0.1,.375,-0.1,4,0.9,.364,130
Tres Barrera,sa857852,last_45,AAA,30,TBR (AAA),Total,- - -,- - -,,,17,64,69,14,12,0,0,2,3,9,4,0,20,1,0,0,3,0,0,.219,5.8%,29.0%,0.20,.275,.313,.588,.094,0.1,.286,-0.2,5,-3.1,.279,66
Tres Barrera,sa857852,last_7,AAA,30,TBR (AAA),Total,- - -,- - -,,,4,14,16,5,5,0,0,0,0,2,2,0,4,0,0,0,0,0,0,.357,12.5%,25.0%,0.50,.438,.357,.795,.000,0.1,.500,-0.1,3,0.8,.388,146
Tres Barrera,sa857852,last_30,AAA,30,TBR (AAA),Total,- - -,- - -,,,10,35,39,9,8,0,0,1,1,4,3,0,12,1,0,0,0,0,0,.257,7.7%,30.8%,0.25,.333,.343,.676,.086,0.1,.364,-0.1,4,0.0,.328,103
Drew Ellis,sa3004687,last_15,AA,29,SFG (AA),Total,- - -,- - -,,,4,11,13,2,2,0,0,0,1,0,2,0,2,0,0,0,1,0,0,.182,15.4%,15.4%,1.00,.308,.182,.490,.000,1.1,.222,0.0,1,-0.9,.255,52
Drew Ellis,sa3004687,last_30,AA,29,SFG (AA),Total,- - -,- - -,,,15,48,57,8,5,2,0,1,4,3,9,0,13,0,0,0,1,0,0,.167,15.8%,22.8%,0.69,.298,.271,.569,.104,0.7,.206,-0.1,5,-1.8,.278,76
Drew Ellis,sa3004687,last_45,AA,29,SFG (AA),Total,- - -,- - -,,,18,58,69,9,6,2,0,1,5,3,11,0,18,0,0,0,1,0,0,.155,15.9%,26.1%,0.61,.290,.241,.531,.086,0.8,.205,-0.2,5,-2.9,.264,67
Jazz Chisholm Jr.,sa919327,last_30,AA,27,NYY (AA),Total,- - -,- - -,,,3,9,10,3,2,1,0,0,2,0,1,0,1,0,0,0,0,1,0,.333,10.0%,10.0%,1.00,.400,.444,.844,.111,7.1,.375,0.2,2,0.6,.387,152
Drew Ellis,sa3004687,last_7,AA,29,SFG (AA),Total,- - -,- - -,,,3,10,12,2,2,0,0,0,1,0,2,0,2,0,0,0,1,0,0,.200,16.7%,16.7%,1.00,.333,.200,.533,.000,1.1,.250,0.0,1,-0.6,.276,65
Jazz Chisholm Jr.,sa919327,last_45,AA,27,NYY (AA),Total,- - -,- - -,,,3,9,10,3,2,1,0,0,2,0,1,0,1,0,0,0,0,1,0,.333,10.0%,10.0%,1.00,.400,.444,.844,.111,7.1,.375,0.2,2,0.6,.387,152
Seth Beer,sa3006658,last_15,AA,28,PHI (AA),Total,- - -,- - -,,,11,37,44,10,6,3,0,1,8,4,4,0,9,2,1,0,0,0,0,.270,9.1%,20.5%,0.44,.364,.432,.796,.162,2.6,.321,-0.1,7,1.6,.363,128
Seth Beer,sa3006658,last_45,AA,28,PHI (AA),Total,- - -,- - -,,,24,85,97,16,11,3,0,2,14,7,8,0,23,3,1,0,1,0,0,.188,8.2%,23.7%,0.35,.278,.294,.572,.106,2.6,.230,-0.2,8,-3.1,.272,67
Seth Beer,sa3006658,last_30,AA,28,PHI (AA),Total,- - -,- - -,,,20,70,79,13,9,3,0,1,9,5,5,0,17,3,1,0,1,0,0,.186,6.3%,21.5%,0.29,.266,.271,.537,.086,2.5,.226,-0.2,6,-3.5,.256,57
Mark Kolozsvary,sa3004996,last_45,AAA,29,BOS (AAA),Total,- - -,- - -,,,19,62,68,12,3,5,0,4,6,7,6,0,19,0,0,0,2,1,0,.194,8.8%,27.9%,0.32,.265,.468,.732,.274,3.2,.205,0.1,8,0.7,.328,106
Mark Kolozsvary,sa3004996,last_15,AAA,29,BOS (AAA),Total,- - -,- - -,,,6,21,22,4,1,2,0,1,1,2,1,0,4,0,0,0,1,0,0,.190,4.5%,18.2%,0.25,.227,.429,.656,.238,0.1,.188,0.0,2,-0.4,.293,83
Mark Kolozsvary,sa3004996,last_7,AAA,29,BOS (AAA),Total,- - -,- - -,,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0%,0.0%,0.00,.000,.000,.000,.000,0.1,.000,0.0,0,-0.5,.000,-100
Mark Kolozsvary,sa3004996,last_30,AAA,29,BOS (AAA),Total,- - -,- - -,,,13,46,47,10,3,3,0,4,4,7,1,0,9,0,0,0,2,1,0,.217,2.1%,19.1%,0.11,.234,.543,.778,.326,3.8,.182,0.2,6,1.0,.342,116
Cal Mitchell,sa3004258,last_45,AAA,26,CHW (AAA),Total,- - -,- - -,,,33,119,130,20,12,5,0,3,12,7,11,0,38,0,0,0,0,1,4,.168,8.5%,29.2%,0.29,.238,.286,.524,.118,3.0,.218,-1.6,8,-6.7,.246,57
Seth Beer,sa3006658,last_7,AA,28,PHI (AA),Total,- - -,- - -,,,6,18,23,5,2,2,0,1,6,3,3,0,3,2,0,0,0,0,0,.278,13.0%,13.0%,1.00,.435,.556,.990,.278,2.6,.286,-0.1,5,2.3,.447,183
Cal Mitchell,sa3004258,last_15,AAA,26,CHW (AAA),Total,- - -,- - -,,,10,39,43,7,3,3,0,1,7,2,4,0,11,0,0,0,0,0,1,.179,9.3%,25.6%,0.36,.256,.333,.589,.154,3.8,.222,-0.5,4,-1.3,.273,75
Cal Mitchell,sa3004258,last_30,AAA,26,CHW (AAA),Total,- - -,- - -,,,21,78,85,15,9,5,0,1,10,4,7,0,24,0,0,0,0,1,2,.192,8.2%,28.2%,0.29,.259,.295,.554,.103,3.6,.264,-0.8,6,-3.5,.259,66
Cal Mitchell,sa3004258,last_7,AAA,26,CHW (AAA),Total,- - -,- - -,,,4,16,16,2,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0,.125,0.0%,31.3%,0.00,.125,.188,.313,.063,2.6,.182,0.0,0,-2.1,.140,-13
Ronny Mauricio,sa3006887,last_45,AAA,24,NYM (AAA),Total,- - -,- - -,,,16,56,64,20,14,3,0,3,12,11,7,2,14,0,1,0,0,5,1,.357,10.9%,21.9%,0.50,.422,.571,.993,.214,5.6,.425,0.4,14,5.7,.429,163
Chandler Seagle,sa3003969,last_30,AA,29,ATL (AA),Total,- - -,- - -,,,10,33,35,6,3,3,0,0,1,3,1,0,13,1,0,0,0,0,0,.182,2.9%,37.1%,0.08,.229,.273,.501,.091,0.4,.300,-0.1,2,-1.9,.242,50
Chandler Seagle,sa3003969,last_7,AA,29,ATL (AA),Total,- - -,- - -,,,3,10,11,3,2,1,0,0,1,2,0,0,3,1,0,0,0,0,0,.300,0.0%,27.3%,0.00,.364,.400,.764,.100,1.6,.429,0.0,2,0.4,.367,132
Chandler Seagle,sa3003969,last_15,AA,29,ATL (AA),Total,- - -,- - -,,,6,20,22,4,2,2,0,0,1,2,1,0,7,1,0,0,0,0,0,.200,4.5%,31.8%,0.14,.273,.300,.573,.100,0.8,.308,0.0,2,-0.6,.279,74
Ronny Mauricio,sa3006887,last_30,AAA,24,NYM (AAA),Total,- - -,- - -,,,8,29,35,15,11,1,0,3,8,8,5,2,4,0,1,0,0,3,1,.517,14.3%,11.4%,1.25,.571,.862,1.433,.345,4.6,.522,0.0,12,7.5,.596,261
Chandler Seagle,sa3003969,last_45,AA,29,ATL (AA),Total,- - -,- - -,,,16,54,58,9,5,4,0,0,2,7,2,0,22,2,0,0,0,0,0,.167,3.4%,37.9%,0.09,.224,.241,.465,.074,0.7,.281,-0.1,3,-3.7,.228,41
Jordan Groshans,sa3006893,last_15,AAA,25,KCR (AAA),Total,- - -,- - -,,,5,20,21,5,4,1,0,0,2,2,1,0,3,0,0,0,2,0,0,.250,4.8%,14.3%,0.33,.286,.300,.586,.050,1.6,.294,0.0,2,-0.9,.275,64
Jordan Groshans,sa3006893,last_45,AAA,25,KCR (AAA),Total,- - -,- - -,,,23,82,95,22,20,2,0,0,12,13,10,1,14,1,2,0,5,0,0,.268,10.5%,14.7%,0.71,.347,.293,.640,.024,1.9,.314,-0.2,10,-1.9,.304,83
Travis Swaggerty,sa3007512,last_30,AAA,27,NYM (AAA),Total,- - -,- - -,,,6,11,14,4,3,1,0,0,3,3,2,0,3,1,0,0,0,0,0,.364,14.3%,21.4%,0.67,.500,.455,.955,.091,2.6,.500,0.0,3,1.3,.449,168
Travis Swaggerty,sa3007512,last_15,AAA,27,NYM (AAA),Total,- - -,- - -,,,6,11,14,4,3,1,0,0,3,3,2,0,3,1,0,0,0,0,0,.364,14.3%,21.4%,0.67,.500,.455,.955,.091,2.6,.500,0.0,3,1.3,.449,168
Travis Swaggerty,sa3007512,last_45,AAA,27,NYM (AAA),Total,- - -,- - -,,,11,22,26,4,3,1,0,0,4,3,3,0,5,1,0,0,0,0,1,.182,11.5%,19.2%,0.60,.308,.227,.535,.045,4.0,.235,-0.5,2,-1.0,.269,60
Jordan Groshans,sa3006893,last_30,AAA,25,KCR (AAA),Total,- - -,- - -,,,15,53,61,17,15,2,0,0,8,11,5,0,9,1,2,0,3,0,0,.321,8.2%,14.8%,0.56,.377,.358,.736,.038,1.8,.370,-0.2,8,0.8,.345,109
Bryan Lavastida,sa3006917,last_15,AAA,26,HOU (AAA),Total,- - -,- - -,,,9,33,40,8,5,0,0,3,5,7,5,0,5,1,1,0,0,2,1,.242,12.5%,12.5%,1.00,.350,.515,.865,.273,3.8,.192,-0.2,7,1.5,.381,134
Bryan Lavastida,sa3006917,last_30,AAA,26,HOU (AAA),Total,- - -,- - -,,,18,68,77,16,12,1,0,3,7,12,6,0,12,2,1,0,0,6,1,.235,7.8%,15.6%,0.50,.312,.382,.694,.147,5.0,.241,0.5,9,-0.7,.319,96
Bryan Lavastida,sa3006917,last_7,AAA,26,HOU (AAA),Total,- - -,- - -,,,4,14,19,4,2,0,0,2,3,4,4,0,1,0,1,0,0,1,1,.286,21.1%,5.3%,4.00,.421,.714,1.135,.429,2.9,.167,-0.3,4,1.9,.466,185
Bryan Lavastida,sa3006917,last_45,AAA,26,HOU (AAA),Total,- - -,- - -,,,29,109,123,30,21,4,0,5,17,15,9,0,19,3,1,0,0,10,2,.275,7.3%,15.4%,0.47,.344,.450,.794,.174,5.8,.291,0.8,18,3.0,.361,124
David Fry,sa3006787,last_30,AAA,29,CLE (AAA),Total,- - -,- - -,,,6,21,23,3,2,0,0,1,1,5,1,0,6,0,1,0,0,0,0,.143,4.3%,26.1%,0.17,.174,.286,.460,.143,0.1,.133,0.0,1,-2.3,.200,18
David Fry,sa3006787,last_45,AAA,29,CLE (AAA),Total,- - -,- - -,,,9,29,33,3,2,0,0,1,2,5,3,0,9,0,1,0,1,0,0,.103,9.1%,27.3%,0.33,.182,.207,.389,.103,0.8,.100,0.0,0,-4.0,.187,8
Cam Eden,sa3009883,last_30,AA,27,NYY (AA),Total,- - -,- - -,,,18,56,65,15,8,6,1,0,7,11,8,0,13,0,1,0,0,2,0,.268,12.3%,20.0%,0.62,.354,.411,.765,.143,7.3,.341,0.2,10,1.5,.362,115
Cam Eden,sa3009883,last_15,AA,27,NYY (AA),Total,- - -,- - -,,,7,20,23,3,1,2,0,0,1,0,3,0,8,0,0,0,0,0,0,.150,13.0%,34.8%,0.38,.261,.250,.511,.100,0.6,.250,0.0,1,-1.2,.248,60
Cam Eden,sa3009883,last_45,AA,27,NYY (AA),Total,- - -,- - -,,,22,69,78,17,10,6,1,0,7,11,8,0,14,0,1,0,0,4,0,.246,10.3%,17.9%,0.57,.321,.362,.683,.116,7.3,.304,0.6,10,-0.5,.327,93
Spencer Horwitz,sa1115496,last_45,AAA,27,PIT (AAA),Total,- - -,- - -,,,9,35,37,10,7,2,0,1,5,2,1,0,8,0,1,0,0,0,0,.286,2.7%,21.6%,0.13,.297,.429,.726,.143,2.0,.333,-0.1,4,-0.5,.318,90
Cam Eden,sa3009883,last_7,AA,27,NYY (AA),Total,- - -,- - -,,,4,9,11,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,.111,18.2%,18.2%,1.00,.273,.111,.384,.000,0.1,.143,0.0,0,-0.8,.213,37
Alejandro Osuna,sa3015127,last_30,AAA,22,TEX (AAA),Total,- - -,- - -,,,4,13,19,3,1,2,0,0,3,0,6,0,2,0,0,0,0,2,2,.231,31.6%,10.5%,3.00,.474,.385,.858,.154,4.4,.273,-0.7,4,1.0,.418,142
Alejandro Osuna,sa3015127,last_45,AAA,22,TEX (AAA),Total,- - -,- - -,,,14,50,65,10,4,6,0,0,9,2,13,0,13,2,0,0,1,3,2,.200,20.0%,20.0%,1.00,.385,.320,.705,.120,4.6,.270,-0.5,9,0.4,.347,102
Daylen Lile,sa3017698,last_15,AAA,22,WSN (AAA),Total,- - -,- - -,,,8,32,37,9,5,3,0,1,5,6,2,0,10,2,1,0,0,3,0,.281,5.4%,27.0%,0.20,.351,.469,.820,.188,6.7,.364,0.5,6,0.8,.364,117
Daylen Lile,sa3017698,last_30,AAA,22,WSN (AAA),Total,- - -,- - -,,,10,39,46,11,7,3,0,1,6,9,4,0,12,2,1,0,0,3,1,.282,8.7%,26.1%,0.33,.370,.436,.805,.154,5.3,.370,0.0,7,1.0,.365,118
Daylen Lile,sa3017698,last_45,AAA,22,WSN (AAA),Total,- - -,- - -,,,23,90,103,31,23,5,1,2,15,15,9,0,19,2,1,0,0,6,2,.344,8.7%,18.4%,0.47,.412,.489,.901,.144,6.6,.414,0.0,19,5.8,.406,144
Oscar Colás,sa3018099,last_30,AAA,26,CHW (AAA),Total,- - -,- - -,,,14,48,51,11,9,1,0,1,4,4,3,0,14,0,0,0,2,0,0,.229,5.9%,27.5%,0.21,.275,.313,.587,.083,1.0,.303,-0.1,4,-1.7,.282,76
Daylen Lile,sa3017698,last_7,AAA,22,WSN (AAA),Total,- - -,- - -,,,5,21,23,7,4,2,0,1,3,5,1,0,6,0,1,0,0,2,0,.333,4.3%,26.1%,0.17,.348,.571,.919,.238,5.9,.400,0.4,4,1.0,.391,134
Oscar Colás,sa3018099,last_15,AAA,26,CHW (AAA),Total,- - -,- - -,,,11,41,43,11,9,1,0,1,4,4,2,0,11,0,0,0,2,0,0,.268,4.7%,25.6%,0.18,.302,.366,.668,.098,1.1,.345,-0.1,5,0.0,.318,102
Oscar Colás,sa3018099,last_45,AAA,26,CHW (AAA),Total,- - -,- - -,,,21,73,79,16,10,5,0,1,10,10,6,0,24,0,0,0,2,2,0,.219,7.6%,30.4%,0.25,.278,.329,.607,.110,5.4,.313,0.2,7,-2.7,.287,72
Jacob Young,sa3017563,last_15,AA,25,WSN (AA),Total,- - -,- - -,,,3,11,13,3,2,1,0,0,2,1,1,0,1,1,0,0,0,1,0,.273,7.7%,7.7%,1.00,.385,.364,.748,.091,7.1,.300,0.2,2,0.4,.355,130
Jacob Young,sa3017563,last_45,AA,25,WSN (AA),Total,- - -,- - -,,,3,11,13,3,2,1,0,0,2,1,1,0,1,1,0,0,0,1,0,.273,7.7%,7.7%,1.00,.385,.364,.748,.091,7.1,.300,0.2,2,0.4,.355,130
Jacob Young,sa3017563,last_30,AA,25,WSN (AA),Total,- - -,- - -,,,3,11,13,3,2,1,0,0,2,1,1,0,1,1,0,0,0,1,0,.273,7.7%,7.7%,1.00,.385,.364,.748,.091,7.1,.300,0.2,2,0.4,.355,130
Christian Moore,sa3025168,last_45,AAA,22,LAA (AAA),Total,- - -,- - -,,,32,127,144,40,30,5,1,4,22,21,15,1,40,1,1,0,2,4,3,.315,10.4%,27.8%,0.38,.389,.465,.853,.150,5.2,.429,-0.8,24,5.5,.383,125
Christian Moore,sa3025168,last_15,AAA,22,LAA (AAA),Total,- - -,- - -,,,8,33,35,11,5,2,1,3,8,8,2,0,9,0,0,0,1,0,0,.333,5.7%,25.7%,0.22,.371,.727,1.099,.394,5.1,.381,0.0,8,3.1,.455,160
Oscar Colás,sa3018099,last_7,AAA,26,CHW (AAA),Total,- - -,- - -,,,6,21,23,6,5,0,0,1,3,4,2,0,5,0,0,0,2,0,0,.286,8.7%,21.7%,0.40,.348,.429,.776,.143,1.3,.333,-0.1,3,0.8,.370,136
Christian Moore,sa3025168,last_30,AAA,22,LAA (AAA),Total,- - -,- - -,,,20,80,92,28,19,4,1,4,16,18,10,1,25,1,1,0,1,3,1,.350,10.9%,27.2%,0.40,.424,.575,.999,.225,6.6,.462,-0.1,19,6.2,.432,146
Christian Moore,sa3025168,last_7,AAA,22,LAA (AAA),Total,- - -,- - -,,,1,4,5,2,1,0,0,1,2,3,1,0,1,0,0,0,0,0,0,.500,20.0%,20.0%,1.00,.600,1.250,1.850,.750,2.6,.500,0.0,2,1.6,.717,325
Jac Caglianone,sa3025245,last_45,AAA,22,KCR (AAA),Total,- - -,- - -,,,24,98,109,33,20,3,0,10,20,30,9,1,19,0,2,0,5,1,0,.337,8.3%,17.4%,0.47,.385,.673,1.059,.337,3.4,.324,0.0,24,10.5,.453,174
Jac Caglianone,sa3025245,last_30,AAA,22,KCR (AAA),Total,- - -,- - -,,,12,47,54,15,8,1,0,6,9,13,5,1,9,0,2,0,1,0,0,.319,9.3%,16.7%,0.56,.370,.723,1.094,.404,0.9,.265,-0.1,12,4.9,.447,166
Marcus Smith,sa1169620,last_30,AAA,24,TEX (AAA),Total,- - -,- - -,,,20,62,73,12,6,2,2,2,13,6,9,0,29,0,1,1,0,3,0,.194,12.3%,39.7%,0.31,.292,.387,.679,.194,9.0,.313,0.5,8,-2.3,.302,71
Giancarlo Stanton,sa390316,last_7,AA,35,NYY (AA),Total,- - -,- - -,,,2,8,8,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,.125,0.0%,37.5%,0.00,.125,.250,.375,.125,0.1,.200,0.0,0,-0.9,.165,5
Giancarlo Stanton,sa390316,last_15,AA,35,NYY (AA),Total,- - -,- - -,,,3,11,12,3,2,1,0,0,0,4,1,0,3,0,0,0,0,0,0,.273,8.3%,25.0%,0.33,.333,.364,.697,.091,0.1,.375,0.0,1,0.1,.322,109
Marcus Smith,sa1169620,last_45,AAA,24,TEX (AAA),Total,- - -,- - -,,,29,89,108,19,9,4,2,4,15,10,17,0,41,0,1,1,0,4,0,.213,15.7%,38.0%,0.41,.336,.438,.775,.225,7.7,.333,0.6,15,0.2,.344,97
Cody Milligan,sa1169818,last_45,AAA,26,ATL (AAA),Total,- - -,- - -,,,31,106,123,20,15,4,0,1,14,4,13,0,37,2,1,1,5,5,1,.189,10.6%,30.1%,0.35,.287,.255,.542,.066,5.3,.275,0.3,9,-5.5,.269,65
Marcus Smith,sa1169620,last_15,AAA,24,TEX (AAA),Total,- - -,- - -,,,9,26,29,1,1,0,0,0,0,0,2,0,15,0,0,1,0,0,0,.038,6.9%,51.7%,0.13,.107,.038,.146,.000,0.1,.091,0.0,-2,-5.5,.086,-56
Giancarlo Stanton,sa390316,last_30,AA,35,NYY (AA),Total,- - -,- - -,,,3,11,12,3,2,1,0,0,0,4,1,0,3,0,0,0,0,0,0,.273,8.3%,25.0%,0.33,.333,.364,.697,.091,0.1,.375,0.0,1,0.1,.322,109
DJ LeMahieu,sa500845,last_45,AAA,36,NYY (AAA),Total,- - -,- - -,,,4,14,16,6,6,0,0,0,2,1,2,0,1,0,0,0,0,0,1,.429,12.5%,6.3%,2.00,.500,.429,.929,.000,2.2,.462,-0.5,3,1.4,.436,168
Marcus Smith,sa1169620,last_7,AAA,24,TEX (AAA),Total,- - -,- - -,,,4,13,15,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,.000,6.7%,40.0%,0.17,.071,.000,.071,.000,0.1,.000,0.0,-1,-3.2,.052,-78
Giancarlo Stanton,sa390316,last_45,AA,35,NYY (AA),Total,- - -,- - -,,,3,11,12,3,2,1,0,0,0,4,1,0,3,0,0,0,0,0,0,.273,8.3%,25.0%,0.33,.333,.364,.697,.091,0.1,.375,0.0,1,0.1,.322,109
Cody Milligan,sa1169818,last_7,AAA,26,ATL (AAA),Total,- - -,- - -,,,6,22,25,4,2,1,0,1,3,2,2,0,10,0,1,0,0,0,0,.182,8.0%,40.0%,0.20,.240,.364,.604,.182,2.0,.250,0.0,2,-0.7,.281,76
Cody Milligan,sa1169818,last_15,AAA,26,ATL (AAA),Total,- - -,- - -,,,12,46,52,8,4,3,0,1,6,2,4,0,20,0,1,1,1,0,0,.174,7.7%,38.5%,0.20,.235,.304,.540,.130,2.4,.269,-0.1,3,-2.2,.257,60
Cody Milligan,sa1169818,last_30,AAA,26,ATL (AAA),Total,- - -,- - -,,,20,71,81,13,9,3,0,1,7,4,7,0,25,1,1,1,4,2,0,.183,8.6%,30.9%,0.28,.263,.268,.530,.085,4.7,.261,0.2,5,-3.7,.260,60
Eliezer Alfonzo,sa3003262,last_45,AAA,25,DET (AAA),Total,- - -,- - -,,,17,57,62,12,8,3,0,1,7,11,4,0,4,0,0,0,2,0,0,.211,6.5%,6.5%,1.00,.262,.316,.578,.105,2.0,.212,-0.1,5,-2.2,.268,72
Matt O'Neill,sa1170279,last_30,AA,27,NYM (AA),Total,- - -,- - -,,,9,27,30,7,6,1,0,0,3,3,3,0,8,0,0,0,0,0,0,.259,10.0%,26.7%,0.38,.333,.296,.630,.037,1.4,.368,-0.1,3,-0.3,.299,94
Eliezer Alfonzo,sa3003262,last_7,AAA,25,DET (AAA),Total,- - -,- - -,,,2,7,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,.000,12.5%,12.5%,1.00,.125,.000,.125,.000,2.6,.000,0.0,0,-1.4,.089,-46
Matt O'Neill,sa1170279,last_7,AA,27,NYM (AA),Total,- - -,- - -,,,2,5,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.400,0.0%,0.0%,0.00,.400,.600,1.000,.200,0.1,.400,0.0,1,0.5,.447,192
Eliezer Alfonzo,sa3003262,last_15,AAA,25,DET (AAA),Total,- - -,- - -,,,5,17,21,1,0,1,0,0,4,2,4,0,3,0,0,0,0,0,0,.059,19.0%,14.3%,1.33,.238,.118,.356,.059,2.6,.071,0.0,1,-1.8,.199,26
Matt O'Neill,sa1170279,last_15,AA,27,NYM (AA),Total,- - -,- - -,,,5,15,17,4,3,1,0,0,1,1,2,0,4,0,0,0,0,0,0,.267,11.8%,23.5%,0.50,.353,.333,.686,.067,0.6,.364,-0.1,2,0.1,.324,110
Matt O'Neill,sa1170279,last_45,AA,27,NYM (AA),Total,- - -,- - -,,,15,44,51,11,7,3,0,1,7,4,7,0,15,0,0,0,1,0,0,.250,13.7%,29.4%,0.47,.353,.386,.739,.136,1.7,.357,-0.1,7,1.2,.344,123
Eliezer Alfonzo,sa3003262,last_30,AAA,25,DET (AAA),Total,- - -,- - -,,,10,31,35,6,3,2,0,1,5,7,4,0,4,0,0,0,0,0,0,.194,11.4%,11.4%,1.00,.286,.355,.641,.161,2.3,.192,-0.1,4,-0.4,.298,91
Luis Mieses,sa3003274,last_7,AA,25,TEX (AA),Total,- - -,- - -,,,5,19,21,1,1,0,0,0,2,0,2,0,5,0,0,0,1,0,0,.053,9.5%,23.8%,0.40,.143,.053,.195,.000,2.6,.071,0.0,-1,-3.5,.114,-38
Luis Mieses,sa3003274,last_45,AA,25,TEX (AA),Total,- - -,- - -,,,34,117,132,24,9,9,0,6,19,19,15,1,25,0,0,0,4,0,1,.205,11.4%,18.9%,0.60,.295,.436,.731,.231,2.6,.209,-0.6,16,0.1,.329,100
Luis Mieses,sa3003274,last_30,AA,25,TEX (AA),Total,- - -,- - -,,,23,80,91,17,5,7,0,5,16,11,11,1,19,0,0,0,3,0,1,.213,12.1%,20.9%,0.58,.308,.488,.795,.275,3.3,.214,-0.5,13,1.7,.353,115
Francisco Acuna,sa3003291,last_15,AA,25,SDP (AA),Total,- - -,- - -,,,12,49,58,16,13,3,0,0,9,5,8,0,10,0,0,0,0,3,1,.327,13.8%,17.2%,0.80,.421,.388,.809,.061,4.8,.410,0.0,10,2.5,.384,144
Adam Hall,sa3005077,last_30,AAA,26,MIL (AAA),Total,- - -,- - -,,,16,49,61,13,10,1,2,0,8,5,6,0,17,5,0,0,0,5,0,.265,9.8%,27.9%,0.35,.400,.367,.767,.102,9.0,.406,0.8,9,1.4,.368,127
Adam Hall,sa3005077,last_45,AAA,26,MIL (AAA),Total,- - -,- - -,,,28,91,109,22,17,2,2,1,14,8,9,0,37,8,0,0,0,8,0,.242,8.3%,33.9%,0.24,.361,.341,.702,.099,9.1,.396,1.3,14,-0.3,.336,105
Imanol Vargas,sa3004972,last_7,AA,27,PIT (AA),Total,- - -,- - -,,,5,15,18,4,3,0,0,1,4,2,3,0,4,0,0,0,0,0,0,.267,16.7%,22.2%,0.75,.389,.467,.856,.200,2.6,.300,-0.1,3,1.1,.393,150
Francisco Acuna,sa3003291,last_7,AA,25,SDP (AA),Total,- - -,- - -,,,6,25,29,5,3,2,0,0,4,1,4,0,5,0,0,0,0,1,0,.200,13.8%,17.2%,0.80,.310,.280,.590,.080,5.8,.250,0.1,3,-0.9,.288,82
Imanol Vargas,sa3004972,last_30,AA,27,PIT (AA),Total,- - -,- - -,,,18,47,53,10,8,1,0,1,5,3,6,0,19,0,0,0,0,0,0,.213,11.3%,35.8%,0.32,.302,.298,.600,.085,1.2,.333,-0.1,5,-1.2,.285,80
Adam Hall,sa3005077,last_15,AAA,26,MIL (AAA),Total,- - -,- - -,,,7,16,24,7,7,0,0,0,4,4,5,0,3,2,0,0,0,2,0,.438,20.8%,12.5%,1.67,.609,.438,1.046,.000,5.4,.538,0.3,6,3.3,.512,225
Imanol Vargas,sa3004972,last_15,AA,27,PIT (AA),Total,- - -,- - -,,,9,27,30,9,8,0,0,1,5,3,3,0,8,0,0,0,0,0,0,.333,10.0%,26.7%,0.38,.400,.444,.844,.111,1.8,.444,-0.1,5,1.7,.389,148
Luis Mieses,sa3003274,last_15,AA,25,TEX (AA),Total,- - -,- - -,,,11,41,46,5,2,2,0,1,4,2,5,0,11,0,0,0,1,0,1,.122,10.9%,23.9%,0.45,.217,.244,.461,.122,2.8,.138,-0.5,2,-3.8,.223,32
Adam Hall,sa3005077,last_7,AAA,26,MIL (AAA),Total,- - -,- - -,,,3,8,12,4,4,0,0,0,2,3,3,0,2,1,0,0,0,2,0,.500,25.0%,16.7%,1.50,.667,.500,1.167,.000,5.6,.667,0.3,3,2.1,.563,260
Francisco Acuna,sa3003291,last_45,AA,25,SDP (AA),Total,- - -,- - -,,,29,111,130,32,25,5,1,1,18,8,14,0,25,4,0,0,1,6,3,.288,10.8%,19.2%,0.56,.388,.378,.766,.090,6.1,.365,-0.4,20,3.6,.364,130
Francisco Acuna,sa3003291,last_30,AA,25,SDP (AA),Total,- - -,- - -,,,23,92,107,27,22,3,1,1,14,7,12,0,19,2,0,0,1,5,3,.293,11.2%,17.8%,0.63,.387,.380,.767,.087,6.0,.361,-0.6,16,2.9,.363,130
Imanol Vargas,sa3004972,last_45,AA,27,PIT (AA),Total,- - -,- - -,,,27,74,88,17,13,3,0,1,7,8,13,0,24,0,1,0,1,0,0,.230,14.8%,27.3%,0.54,.341,.311,.652,.081,0.8,.320,-0.3,10,-0.2,.311,96
